3.019213174748399,Acebeda (La),21.86
225,Ajalvir,19.8
7.743190661478599,Alameda del Valle,25.7
415.8636363636364,Alamo (El),22
2205.311542390193,Alcalá de Henares,88.11000000000004
2538.992042440319,Alcobendas,45.23999999999999
5008.668453976766,Alcorcón,33.56999999999999
50.63879210220674,Aldea del Fresno,51.66
537.2007366482505,Algete,38.01
1124.8025276461294,Alpedrete,12.66
13.12015503875969,Ambite,51.6
57.34136174154701,Anchuelo,21.59
307.9889952912544,Aranjuez,189.01000000000002
670.4995639715959,Arganda del Rey,80.27
1401.732435033686,Arroyomolinos,20.780000000000005
3.4118888498065423,Atazar (El),28.43
75.374531835206,Batres,21.36
184.1093117408907,Becerril de la Sierra,29.64
67.63606148732862,Belmonte de Tajo,24.07
13.885088919288647,Berzosa del Lozoya,14.62
26.161971830985916,Berrueco (El),28.4
1086.1756015196281,Boadilla del Monte,47.38000000000002
186.751269035533,Boalo (El),39.4
8.34336141195347,Braojos,24.93
12.050078247261347,Brea de Tajo,44.73
210.96196868008948,Brunete,49.17
71.52777777777777,Buitrago del Lozoya,25.92
42.740067699982184,Bustarviejo,56.13
51.556842867487326,Cabanillas de la Sierra,13.81
116.07949412827462,Cabrera (La),22.14
63.81688963210702,Cadalso de los Vidrios,47.84
201.5362731152205,Camarma de Esteruelas,35.15
97.08502024291498,Campo Real,61.75
8.268733850129198,Canencia,54.18
40.72208228379513,Carabaña,47.64
684.8030018761726,Casarrubuelos,5.33
29.06959706959707,Cenicientos,68.25
167.88339049485546,Cercedilla,40.82
13.518197573656847,Cervera de Buitrago,11.54
480.40882412467124,Ciempozuelos,49.40999999999999
344.54064454064456,Cobeña,20.79
33.09673494220239,Colmenar del Arroyo,49.31
61.82221166785403,Colmenar de Oreja,126.33000000000001
286.2813591616386,Colmenarejo,31.490000000000002
265.82458442694656,Colmenar Viejo,182.88000000000005
300.405588102749,Collado Mediano,22.19
2467.3283048828903,Collado Villalba,25.189999999999998
26.36854279105628,Corpa,25.94
6906.073211314479,Coslada,12.019999999999996
474.1660201706749,Cubas de la Sagra,12.89
87.08414872798434,Chapinería,25.55
45.254339753001126,Chinchón,115.78999999999999
232.30414746543775,Daganzo de Arriba,43.400000000000006
226.15898851911058,Escorial (El),68.81
15.935801845065084,Estremera,79.13
54.69301340860974,Fresnedillas de la Oliva,28.34
66.61417322834646,Fresno de Torote,31.75
4968.580908626851,Fuenlabrada,39.17999999999999
193.78582202111616,Fuente el Saz de Jarama,33.15
32.901296111665005,Fuentidueña de Tajo,60.18
504.64723926380367,Galapagar,65.2
8.207289858666005,Garganta de los Montes,40.33
13.027295285359802,Gargantilla del Lozoya y Pinilla de Buitrago,24.18
8.769307424015944,Gascones,20.07
2268.5837892861678,Getafe,78.59000000000003
588.6483323581043,Griñón,17.089999999999996
100.38167938931298,Guadalix de la Sierra,60.26
273.172437915355,Guadarrama,57.18000000000001
3.0303030303030303,Hiruela (La),17.16
6.69811320754717,Horcajo de la Sierra-Aoslos,21.2
3.692824171212757,Horcajuelo de la Sierra,23.83
177.5812513818262,Hoyo de Manzanares,45.230000000000004
997.3041709053919,Humanes de Madrid,19.659999999999997
4342.354846171637,Leganés,43.230000000000025
192.35108303249098,Loeches,44.32
9.68972092217022,Lozoya,57.69
5.380116959064327,Madarcos,8.55
5264.0839480038385,Madrid ,604.6599999999999
1853.366259422927,Majadahonda,38.47
66.24581092666199,Manzanares el Real,128.31
388.4912682507873,Meco,34.93
1279.8661461238148,Mejorada del Campo,17.93
103.13829787234042,Miraflores de la Sierra,56.400000000000006
169.1771269177127,Molar (El),50.19
226.77453027139876,Molinos (Los),19.16
11.062771908017401,Montejo de la Sierra,32.18
156.2399743342958,Moraleja de Enmedio,31.17
286.86868686868684,Moralzarzal,43.56
165.2020313534997,Morata de Tajuña,45.28999999999999
4601.0913140311795,Móstoles,44.90000000000001
105.19810977826245,Navacerrada,27.51
110.01642036124795,Navalafuente,12.18
32.24656810982049,Navalagamella,75.76
273.4034113447044,Navalcarnero,100.84000000000002
4.6013347383210395,Navarredonda y San Mamés,28.47
54.4644624826767,Navas del Rey,50.51
303.0348258706467,Nuevo Baztán,20.1
20.09685230024213,Olmeda de las Fuentes,16.52
57.02247191011236,Orusco de Tajuña,21.36
546.0255824577432,Paracuellos de Jarama,43.78
5031.894484412471,Parla,25.019999999999996
15.768463073852296,Patones,35.07
196.67133847231955,Pedrezuela,28.54
326.0237780713342,Pelayos de la Presa,7.57
57.40778479722845,Perales de Tajuña,49.07
19.57773512476008,Pezuela de las Torres,41.68
7.269155206286837,Pinilla del Valle,25.45
813.843175217812,Pinto,61.98000000000001
10.032894736842106,Piñuecar-Gandullas,18.24
1986.1948955916469,Pozuelo de Alarcón,43.10000000000001
35.55483662245228,Pozuelo del Rey,30.91
5.866666666666666,Prádena del Rincón,22.5
1.0760275180807903,Puebla de la Sierra,56.69
127.80373831775701,Quijorna,25.68
11.20042872454448,Rascafría,149.28
19.033000767459708,Redueña,13.03
21.828358208955226,Ribatejada,32.16
1242.2808838795786,Rivas-Vaciamadrid,67.43
4.138915318744053,Robledillo de la Jara,21.02
43.2607541157727,Robledo de Chavela,94.15
2.3978201634877383,Robregordo,18.35
1631.2800274536714,Rozas de Madrid (Las),58.280000000000015
18.071065989847714,Rozas de Puerto Real,29.55
342.8309785452642,San Agustín del Guadalix,38.220000000000006
1021.6529351184345,San Fernando de Henares,38.84
319.68783256473927,San Lorenzo de El Escorial,56.379999999999995
179.1056137012369,San Martín de la Vega,105.10000000000001
